Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0003700~transcription factor activity, sequence-specific DNA binding	74	4.737516005121639	2.726743523329601E-4	WBGENE00019742, WBGENE00004804, WBGENE00017687, WBGENE00017961, WBGENE00003633, WBGENE00003710, WBGENE00001851, WBGENE00003632, WBGENE00003511, WBGENE00003630, WBGENE00003636, WBGENE00003635, WBGENE00003678, WBGENE00013639, WBGENE00003640, WBGENE00004013, WBGENE00003682, WBGENE00009224, WBGENE00013632, WBGENE00016269, WBGENE00017430, WBGENE00003628, WBGENE00003627, WBGENE00000912, WBGENE00020460, WBGENE00011130, WBGENE00000793, WBGENE00003621, WBGENE00001441, WBGENE00006853, WBGENE00003626, WBGENE00003625, WBGENE00002261, WBGENE00009899, WBGENE00006462, WBGENE00001251, WBGENE00016975, WBGENE00021522, WBGENE00020153, WBGENE00013584, WBGENE00012330, WBGENE00003611, WBGENE00000221, WBGENE00000463, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00000222, WBGENE00003652, WBGENE00008901, WBGENE00001435, WBGENE00008830, WBGENE00003661, WBGENE00000908, WBGENE00016162, WBGENE00003649, WBGENE00003605, WBGENE00001824, WBGENE00019116, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003725, WBGENE00004857, WBGENE00003646, WBGENE00004735, WBGENE00003691, WBGENE00007058, WBGENE00001194, WBGENE00011824, WBGENE00010012, WBGENE00010859, WBGENE00018539	940	494	9479	1.5105650788181584	0.16540420362773978	0.045195773899188135	0.04485493095877194
GOTERM_BP_DIRECT	GO:0055085~transmembrane transport	60	3.841229193341869	2.811996488036245E-4	WBGENE00001815, WBGENE00015381, WBGENE00001812, WBGENE00016431, WBGENE00004007, WBGENE00003996, WBGENE00003995, WBGENE00004005, WBGENE00007513, WBGENE00003997, WBGENE00006590, WBGENE00016705, WBGENE00010724, WBGENE00020340, WBGENE00018402, WBGENE00017312, WBGENE00020584, WBGENE00022682, WBGENE00017398, WBGENE00020701, WBGENE00003943, WBGENE00003986, WBGENE00007549, WBGENE00004003, WBGENE00008000, WBGENE00019207, WBGENE00010834, WBGENE00019289, WBGENE00022014, WBGENE00015088, WBGENE00015165, WBGENE00044049, WBGENE00003411, WBGENE00002129, WBGENE00003734, WBGENE00020798, WBGENE00003733, WBGENE00002173, WBGENE00008598, WBGENE00007347, WBGENE00008033, WBGENE00004990, WBGENE00015479, WBGENE00011596, WBGENE00010789, WBGENE00012280, WBGENE00022348, WBGENE00017770, WBGENE00019550, WBGENE00001620, WBGENE00003840, WBGENE00000533, WBGENE00020207, WBGENE00003568, WBGENE00019549, WBGENE00019548, WBGENE00004060, WBGENE00019900, WBGENE00011105, WBGENE00011821	1056	413	11627	1.5995762711864407	0.2787719840271521	0.05445899865163527	0.05408406578656378
GOTERM_CC_DIRECT	GO:0005634~nucleus	194	12.419974391805377	2.957428535695207E-4	WBGENE00012030, WBGENE00017961, WBGENE00017162, WBGENE00006943, WBGENE00001016, WBGENE00001259, WBGENE00003678, WBGENE00004096, WBGENE00004095, WBGENE00008572, WBGENE00004771, WBGENE00003682, WBGENE00016624, WBGENE00018804, WBGENE00017830, WBGENE00020460, WBGENE00006816, WBGENE00001002, WBGENE00008439, WBGENE00009899, WBGENE00007236, WBGENE00010198, WBGENE00001251, WBGENE00016975, WBGENE00021685, WBGENE00013584, WBGENE00019323, WBGENE00006923, WBGENE00000265, WBGENE00003654, WBGENE00002203, WBGENE00004862, WBGENE00003652, WBGENE00008549, WBGENE00045419, WBGENE00009402, WBGENE00006379, WBGENE00000272, WBGENE00003661, WBGENE00003649, WBGENE00011272, WBGENE00003643, WBGENE00004857, WBGENE00003646, WBGENE00004735, WBGENE00008665, WBGENE00000140, WBGENE00010859, WBGENE00004727, WBGENE00020015, WBGENE00022673, WBGENE00020251, WBGENE00003633, WBGENE00003511, WBGENE00003632, WBGENE00003630, WBGENE00000247, WBGENE00003636, WBGENE00003635, WBGENE00020930, WBGENE00007444, WBGENE00003640, WBGENE00006351, WBGENE00006595, WBGENE00017238, WBGENE00021237, WBGENE00003628, WBGENE00003627, WBGENE00000912, WBGENE00011130, WBGENE00005008, WBGENE00003621, WBGENE00001441, WBGENE00003626, WBGENE00006579, WBGENE00003625, WBGENE00000238, WBGENE00020821, WBGENE00001325, WBGENE00086546, WBGENE00007791, WBGENE00006462, WBGENE00006342, WBGENE00009050, WBGENE00003858, WBGENE00000901, WBGENE00020153, WBGENE00019883, WBGENE00012330, WBGENE00003611, WBGENE00000221, WBGENE00000463, WBGENE00008748, WBGENE00001435, WBGENE00000908, WBGENE00011352, WBGENE00012205, WBGENE00002637, WBGENE00017571, WBGENE00003968, WBGENE00003605, WBGENE00018786, WBGENE00003600, WBGENE00003048, WBGENE00020725, WBGENE00003725, WBGENE00007645, WBGENE00003846, WBGENE00017690, WBGENE00000458, WBGENE00010012, WBGENE00015941, WBGENE00018539, WBGENE00019742, WBGENE00022598, WBGENE00004804, WBGENE00017687, WBGENE00003710, WBGENE00003038, WBGENE00008729, WBGENE00002985, WBGENE00013639, WBGENE00004013, WBGENE00013632, WBGENE00017430, WBGENE00003828, WBGENE00003826, WBGENE00000793, WBGENE00007630, WBGENE00002980, WBGENE00010231, WBGENE00008288, WBGENE00021281, WBGENE00006648, WBGENE00004105, WBGENE00001994, WBGENE00001995, WBGENE00008830, WBGENE00006410, WBGENE00001088, WBGENE00003021, WBGENE00001867, WBGENE00011791, WBGENE00003003, WBGENE00003922, WBGENE00022704, WBGENE00003009, WBGENE00007058, WBGENE00012999, WBGENE00001194, WBGENE00013606, WBGENE00010453, WBGENE00006760, WBGENE00015104, WBGENE00020091, WBGENE00001851, WBGENE00002148, WBGENE00044508, WBGENE00009224, WBGENE00017757, WBGENE00011532, WBGENE00018849, WBGENE00000517, WBGENE00000518, WBGENE00012187, WBGENE00002257, WBGENE00006853, WBGENE00007029, WBGENE00006734, WBGENE00012735, WBGENE00013709, WBGENE00012059, WBGENE00018839, WBGENE00001957, WBGENE00021522, WBGENE00017981, WBGENE00003697, WBGENE00004786, WBGENE00008901, WBGENE00006730, WBGENE00001042, WBGENE00010308, WBGENE00010428, WBGENE00016408, WBGENE00001824, WBGENE00013373, WBGENE00022861, WBGENE00019116, WBGENE00003688, WBGENE00003687, WBGENE00022748, WBGENE00003691, WBGENE00010896, WBGENE00010890	930	1888	11373	1.256584882449426	0.08788539257655326	0.030658675820040317	0.03026435201528095
UP_KEYWORDS	Pyridoxal phosphate	11	0.7042253521126761	3.6212059134033066E-4	WBGENE00018398, WBGENE00020696, WBGENE00011932, WBGENE00000239, WBGENE00009177, WBGENE00006418, WBGENE00003214, WBGENE00020382, WBGENE00010759, WBGENE00001794, WBGENE00020139	1561	37	20248	3.8562944751285557	0.09709370412009666	0.006382375422373328	0.005884459609280373
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	97	6.209987195902689	4.056963724251477E-4	WBGENE00019742, WBGENE00004804, WBGENE00017687, WBGENE00017961, WBGENE00003710, WBGENE00006943, WBGENE00001259, WBGENE00003678, WBGENE00004013, WBGENE00003682, WBGENE00017430, WBGENE00020189, WBGENE00003826, WBGENE00020460, WBGENE00018520, WBGENE00000793, WBGENE00009899, WBGENE00008442, WBGENE00003791, WBGENE00001251, WBGENE00016975, WBGENE00013584, WBGENE00006648, WBGENE00003654, WBGENE00003652, WBGENE00045419, WBGENE00008549, WBGENE00008830, WBGENE00003661, WBGENE00016162, WBGENE00003649, WBGENE00003643, WBGENE00003003, WBGENE00004857, WBGENE00003646, WBGENE00007058, WBGENE00001194, WBGENE00011824, WBGENE00010859, WBGENE00020015, WBGENE00003633, WBGENE00001851, WBGENE00003632, WBGENE00003511, WBGENE00003630, WBGENE00003636, WBGENE00003635, WBGENE00003085, WBGENE00003640, WBGENE00016269, WBGENE00018849, WBGENE00021237, WBGENE00003628, WBGENE00003627, WBGENE00000912, WBGENE00011130, WBGENE00005008, WBGENE00003621, WBGENE00001441, WBGENE00003626, WBGENE00006853, WBGENE00007029, WBGENE00003625, WBGENE00006579, WBGENE00000238, WBGENE00020821, WBGENE00002261, WBGENE00006462, WBGENE00001957, WBGENE00021522, WBGENE00020153, WBGENE00019883, WBGENE00012330, WBGENE00000221, WBGENE00003611, WBGENE00000463, WBGENE00003697, WBGENE00004786, WBGENE00000222, WBGENE00008901, WBGENE00001435, WBGENE00000908, WBGENE00016408, WBGENE00002637, WBGENE00003605, WBGENE00019116, WBGENE00003600, WBGENE00003688, WBGENE00003687, WBGENE00003725, WBGENE00003846, WBGENE00017690, WBGENE00007645, WBGENE00000458, WBGENE00003691, WBGENE00010012, WBGENE00018539	1056	758	11627	1.4089847185576077	0.3759437916316324	0.06734559782257452	0.06688194482551721
INTERPRO	IPR001628:Zinc finger, nuclear hormone receptor-type	41	2.6248399487836105	4.1708640845289173E-4	WBGENE00021522, WBGENE00019742, WBGENE00020153, WBGENE00017961, WBGENE00013584, WBGENE00003611, WBGENE00003633, WBGENE00003710, WBGENE00003632, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00003630, WBGENE00003652, WBGENE00003636, WBGENE00003635, WBGENE00003678, WBGENE00008901, WBGENE00008830, WBGENE00003640, WBGENE00003661, WBGENE00003682, WBGENE00000908, WBGENE00003628, WBGENE00003627, WBGENE00003649, WBGENE00003605, WBGENE00019116, WBGENE00020460, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003621, WBGENE00003725, WBGENE00003626, WBGENE00003625, WBGENE00003646, WBGENE00003691, WBGENE00016975, WBGENE00018539	1252	267	14476	1.775484318723002	0.465814242493675	0.30688389132876376	0.3064755295305884
KEGG_PATHWAY	cel01130:Biosynthesis of antibiotics	27	1.7285531370038414	4.875813158248116E-4	WBGENE00016892, WBGENE00010790, WBGENE00001157, WBGENE00001158, WBGENE00003214, WBGENE00020812, WBGENE00010665, WBGENE00008354, WBGENE00015116, WBGENE00011232, WBGENE00013379, WBGENE00010308, WBGENE00015778, WBGENE00012326, WBGENE00021534, WBGENE00002879, WBGENE00007969, WBGENE00009628, WBGENE00007824, WBGENE00009902, WBGENE00009952, WBGENE00009177, WBGENE00016415, WBGENE00016995, WBGENE00008780, WBGENE00010759, WBGENE00017765	232	173	3022	2.0329380107634045	0.05130851114739832	0.01755292736969322	0.016577764738043597
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	77	4.929577464788732	4.975623848993582E-4	WBGENE00019742, WBGENE00020015, WBGENE00004804, WBGENE00017961, WBGENE00003633, WBGENE00003710, WBGENE00001851, WBGENE00003632, WBGENE00008729, WBGENE00003630, WBGENE00003636, WBGENE00003635, WBGENE00006943, WBGENE00001259, WBGENE00003678, WBGENE00003640, WBGENE00004013, WBGENE00003682, WBGENE00018849, WBGENE00021237, WBGENE00020189, WBGENE00003628, WBGENE00003627, WBGENE00000912, WBGENE00017830, WBGENE00000518, WBGENE00020460, WBGENE00012187, WBGENE00005008, WBGENE00003621, WBGENE00001441, WBGENE00006853, WBGENE00007029, WBGENE00003626, WBGENE00003625, WBGENE00006579, WBGENE00000238, WBGENE00020821, WBGENE00009899, WBGENE00016975, WBGENE00021522, WBGENE00001957, WBGENE00020153, WBGENE00017300, WBGENE00013584, WBGENE00019883, WBGENE00003611, WBGENE00006648, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00003652, WBGENE00008901, WBGENE00008549, WBGENE00001435, WBGENE00008830, WBGENE00003661, WBGENE00000908, WBGENE00016408, WBGENE00003649, WBGENE00003605, WBGENE00001824, WBGENE00019116, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003003, WBGENE00003725, WBGENE00003846, WBGENE00004857, WBGENE00003646, WBGENE00003691, WBGENE00012999, WBGENE00001194, WBGENE00010012, WBGENE00018539	1056	576	11627	1.4718786168981481	0.43915537700576623	0.07227093640663178	0.07177337402173241
GOTERM_MF_DIRECT	GO:0016491~oxidoreductase activity	64	4.097311139564661	5.400480788576033E-4	WBGENE00000967, WBGENE00018413, WBGENE00017720, WBGENE00016674, WBGENE00014098, WBGENE00020812, WBGENE00009981, WBGENE00004256, WBGENE00001262, WBGENE00016943, WBGENE00012983, WBGENE00011698, WBGENE00022887, WBGENE00015057, WBGENE00020386, WBGENE00008519, WBGENE00000111, WBGENE00007707, WBGENE00002497, WBGENE00010083, WBGENE00001843, WBGENE00007744, WBGENE00020821, WBGENE00000116, WBGENE00219274, WBGENE00008127, WBGENE00009334, WBGENE00012375, WBGENE00011045, WBGENE00010911, WBGENE00019967, WBGENE00017429, WBGENE00018036, WBGENE00010790, WBGENE00001993, WBGENE00001157, WBGENE00001158, WBGENE00008829, WBGENE00001480, WBGENE00012407, WBGENE00012608, WBGENE00015512, WBGENE00011672, WBGENE00011673, WBGENE00016204, WBGENE00011675, WBGENE00011830, WBGENE00012326, WBGENE00020366, WBGENE00019473, WBGENE00013650, WBGENE00004931, WBGENE00000375, WBGENE00018262, WBGENE00009824, WBGENE00000973, WBGENE00009903, WBGENE00009902, WBGENE00001501, WBGENE00008538, WBGENE00009435, WBGENE00002162, WBGENE00001393, WBGENE00010778	940	422	9479	1.5293334677825956	0.30103079514449627	0.0716103752565182	0.07107032717766058
GOTERM_CC_DIRECT	GO:0045121~membrane raft	16	1.0243277848911652	5.951770787648955E-4	WBGENE00021519, WBGENE00008988, WBGENE00020579, WBGENE00004020, WBGENE00009434, WBGENE00008634, WBGENE00008584, WBGENE00002265, WBGENE00010034, WBGENE00009430, WBGENE00010660, WBGENE00001581, WBGENE00016424, WBGENE00021590, WBGENE00017969, WBGENE00019617	930	72	11373	2.717562724014337	0.16902467442960012	0.04507538901956987	0.044495641250829415
INTERPRO	IPR000536:Nuclear hormone receptor, ligand-binding, core	42	2.6888604353393086	6.15284131186291E-4	WBGENE00021522, WBGENE00019742, WBGENE00020015, WBGENE00020153, WBGENE00017961, WBGENE00013584, WBGENE00003611, WBGENE00003633, WBGENE00003710, WBGENE00003632, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00003630, WBGENE00003652, WBGENE00003636, WBGENE00003635, WBGENE00003678, WBGENE00008901, WBGENE00008830, WBGENE00003640, WBGENE00003661, WBGENE00003682, WBGENE00000908, WBGENE00003628, WBGENE00003627, WBGENE00003649, WBGENE00003605, WBGENE00019116, WBGENE00020460, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003621, WBGENE00003725, WBGENE00003626, WBGENE00003625, WBGENE00003646, WBGENE00003691, WBGENE00016975, WBGENE00018539	1252	281	14476	1.7281730014894316	0.6034910496257446	0.30688389132876376	0.3064755295305884
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	68	4.353393085787452	6.799811607639838E-4	WBGENE00019742, WBGENE00004804, WBGENE00017687, WBGENE00017961, WBGENE00020251, WBGENE00003633, WBGENE00003710, WBGENE00003632, WBGENE00003630, WBGENE00003636, WBGENE00003635, WBGENE00044508, WBGENE00003678, WBGENE00003640, WBGENE00004013, WBGENE00003682, WBGENE00017430, WBGENE00003628, WBGENE00003627, WBGENE00000912, WBGENE00020460, WBGENE00011130, WBGENE00019894, WBGENE00000793, WBGENE00003621, WBGENE00001441, WBGENE00006853, WBGENE00003626, WBGENE00003625, WBGENE00006462, WBGENE00001251, WBGENE00016975, WBGENE00021522, WBGENE00020153, WBGENE00013584, WBGENE00012330, WBGENE00003611, WBGENE00000221, WBGENE00000463, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00000222, WBGENE00003652, WBGENE00008901, WBGENE00001435, WBGENE00008830, WBGENE00003661, WBGENE00000908, WBGENE00015513, WBGENE00016162, WBGENE00003649, WBGENE00003605, WBGENE00019116, WBGENE00022861, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003725, WBGENE00017690, WBGENE00003646, WBGENE00000458, WBGENE00003691, WBGENE00007058, WBGENE00001194, WBGENE00010859, WBGENE00018539	940	459	9479	1.4939322301024427	0.3629969632878368	0.0751379182644202	0.0745712672971169
UP_KEYWORDS	Nucleus	118	7.554417413572343	7.032017834703883E-4	WBGENE00019742, WBGENE00004804, WBGENE00017687, WBGENE00017961, WBGENE00003710, WBGENE00003038, WBGENE00008729, WBGENE00002985, WBGENE00006943, WBGENE00001259, WBGENE00003678, WBGENE00004095, WBGENE00004013, WBGENE00003682, WBGENE00004771, WBGENE00017830, WBGENE00020460, WBGENE00001002, WBGENE00006816, WBGENE00009899, WBGENE00007236, WBGENE00008288, WBGENE00016975, WBGENE00013584, WBGENE00000265, WBGENE00006648, WBGENE00003654, WBGENE00001994, WBGENE00003652, WBGENE00001995, WBGENE00045419, WBGENE00008549, WBGENE00008830, WBGENE00001088, WBGENE00003661, WBGENE00003021, WBGENE00003649, WBGENE00003643, WBGENE00003003, WBGENE00004857, WBGENE00003922, WBGENE00003646, WBGENE00001194, WBGENE00013606, WBGENE00000140, WBGENE00015104, WBGENE00004727, WBGENE00020015, WBGENE00003633, WBGENE00001851, WBGENE00003632, WBGENE00003630, WBGENE00003636, WBGENE00003635, WBGENE00007444, WBGENE00003640, WBGENE00006351, WBGENE00006595, WBGENE00017238, WBGENE00018849, WBGENE00021237, WBGENE00003628, WBGENE00003627, WBGENE00000912, WBGENE00012187, WBGENE00005008, WBGENE00003621, WBGENE00001441, WBGENE00003626, WBGENE00006853, WBGENE00007029, WBGENE00006732, WBGENE00003625, WBGENE00006579, WBGENE00006734, WBGENE00000238, WBGENE00020821, WBGENE00006462, WBGENE00012059, WBGENE00001957, WBGENE00021522, WBGENE00003858, WBGENE00020153, WBGENE00019883, WBGENE00017981, WBGENE00003611, WBGENE00000463, WBGENE00003697, WBGENE00004786, WBGENE00008748, WBGENE00008901, WBGENE00001435, WBGENE00006730, WBGENE00000908, WBGENE00010428, WBGENE00016408, WBGENE00012205, WBGENE00002637, WBGENE00003605, WBGENE00001824, WBGENE00019116, WBGENE00018786, WBGENE00022861, WBGENE00003600, WBGENE00003688, WBGENE00003687, WBGENE00003048, WBGENE00020725, WBGENE00003725, WBGENE00003846, WBGENE00017690, WBGENE00000458, WBGENE00003691, WBGENE00010896, WBGENE00010012, WBGENE00010890, WBGENE00015941, WBGENE00018539	1561	1136	20248	1.3473576887332968	0.17993580821231148	0.011664876643449971	0.010754850806017704
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	158	10.115236875800255	7.246847109255606E-4	WBGENE00020696, WBGENE00004927, WBGENE00020334, WBGENE00004804, WBGENE00012030, WBGENE00015146, WBGENE00003559, WBGENE00006943, WBGENE00004096, WBGENE00016509, WBGENE00003442, WBGENE00022087, WBGENE00009142, WBGENE00002190, WBGENE00016344, WBGENE00015376, WBGENE00017431, WBGENE00001122, WBGENE00006816, WBGENE00009801, WBGENE00002215, WBGENE00007630, WBGENE00007236, WBGENE00003150, WBGENE00002060, WBGENE00015926, WBGENE00002067, WBGENE00002980, WBGENE00010198, WBGENE00008288, WBGENE00018516, WBGENE00011045, WBGENE00010759, WBGENE00012776, WBGENE00021721, WBGENE00021685, WBGENE00004749, WBGENE00001516, WBGENE00018357, WBGENE00006923, WBGENE00000265, WBGENE00004105, WBGENE00002203, WBGENE00001598, WBGENE00006920, WBGENE00000942, WBGENE00006530, WBGENE00009402, WBGENE00006410, WBGENE00006379, WBGENE00000390, WBGENE00002055, WBGENE00004993, WBGENE00001000, WBGENE00002056, WBGENE00002054, WBGENE00010902, WBGENE00016204, WBGENE00004190, WBGENE00021456, WBGENE00000539, WBGENE00017373, WBGENE00017775, WBGENE00017136, WBGENE00022781, WBGENE00003124, WBGENE00004857, WBGENE00003922, WBGENE00003009, WBGENE00001468, WBGENE00001501, WBGENE00004183, WBGENE00008149, WBGENE00000140, WBGENE00003497, WBGENE00006364, WBGENE00006760, WBGENE00004182, WBGENE00020092, WBGENE00003916, WBGENE00000407, WBGENE00001978, WBGENE00004727, WBGENE00020097, WBGENE00001333, WBGENE00002269, WBGENE00003476, WBGENE00000247, WBGENE00020930, WBGENE00007047, WBGENE00006874, WBGENE00006351, WBGENE00007561, WBGENE00003089, WBGENE00021237, WBGENE00000239, WBGENE00003903, WBGENE00000912, WBGENE00000518, WBGENE00001169, WBGENE00000231, WBGENE00006732, WBGENE00001843, WBGENE00001689, WBGENE00008878, WBGENE00004318, WBGENE00006734, WBGENE00000238, WBGENE00011647, WBGENE00009335, WBGENE00086546, WBGENE00007791, WBGENE00010551, WBGENE00013709, WBGENE00012972, WBGENE00014115, WBGENE00018839, WBGENE00001957, WBGENE00003858, WBGENE00000901, WBGENE00022610, WBGENE00011240, WBGENE00019883, WBGENE00003457, WBGENE00001554, WBGENE00006606, WBGENE00008748, WBGENE00003458, WBGENE00006575, WBGENE00006730, WBGENE00000073, WBGENE00000197, WBGENE00006331, WBGENE00011352, WBGENE00013379, WBGENE00013136, WBGENE00016803, WBGENE00010428, WBGENE00012326, WBGENE00021534, WBGENE00002879, WBGENE00012162, WBGENE00006839, WBGENE00000298, WBGENE00021817, WBGENE00003048, WBGENE00000214, WBGENE00022748, WBGENE00006563, WBGENE00010776, WBGENE00000064, WBGENE00010890, WBGENE00014213, WBGENE00016995, WBGENE00018811, WBGENE00010778, WBGENE00019629, WBGENE00015547	930	1518	11373	1.2728505248841855	0.2018499352815215	0.04507538901956987	0.044495641250829415
KEGG_PATHWAY	cel02010:ABC transporters	7	0.44814340588988477	7.794042700364829E-4	WBGENE00004003, WBGENE00003996, WBGENE00004007, WBGENE00003995, WBGENE00003411, WBGENE00004005, WBGENE00003997	232	16	3022	5.698814655172414	0.08076040847350019	0.021043915290985038	0.019874808885930313
INTERPRO	IPR013088:Zinc finger, NHR/GATA-type	41	2.6248399487836105	8.747371772172749E-4	WBGENE00019742, WBGENE00020153, WBGENE00017961, WBGENE00013584, WBGENE00003611, WBGENE00003633, WBGENE00003710, WBGENE00003632, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00003630, WBGENE00003652, WBGENE00003636, WBGENE00003635, WBGENE00003678, WBGENE00008901, WBGENE00008830, WBGENE00003640, WBGENE00003661, WBGENE00003682, WBGENE00000908, WBGENE00003628, WBGENE00003627, WBGENE00003649, WBGENE00003605, WBGENE00019116, WBGENE00020460, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003621, WBGENE00003725, WBGENE00003626, WBGENE00003625, WBGENE00003646, WBGENE00003691, WBGENE00001251, WBGENE00016975, WBGENE00018539	1252	277	14476	1.7113874119098973	0.7316076387207036	0.30688389132876376	0.3064755295305884
INTERPRO	IPR001452:Src homology-3 domain	15	0.9603072983354672	9.440146747195013E-4	WBGENE00015146, WBGENE00018367, WBGENE00006820, WBGENE00004109, WBGENE00018281, WBGENE00021635, WBGENE00010776, WBGENE00009886, WBGENE00006410, WBGENE00010664, WBGENE00006467, WBGENE00001330, WBGENE00003374, WBGENE00004198, WBGENE00011445	1252	64	14476	2.7099141373801916	0.7581709451630724	0.30688389132876376	0.3064755295305884
INTERPRO	IPR001723:Steroid hormone receptor	12	0.7682458386683738	0.0010209044954383358	WBGENE00003628, WBGENE00003627, WBGENE00016975, WBGENE00003600, WBGENE00003687, WBGENE00003621, WBGENE00003654, WBGENE00004786, WBGENE00003652, WBGENE00003625, WBGENE00003636, WBGENE00003678	1252	44	14476	3.153354632587859	0.7845880931632059	0.30688389132876376	0.3064755295305884
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	11	0.7042253521126761	0.001028317350928266	WBGENE00004076, WBGENE00001241, WBGENE00001393, WBGENE00018036, WBGENE00012375, WBGENE00020517, WBGENE00007707, WBGENE00016995, WBGENE00001247, WBGENE00009903, WBGENE00009902	1056	36	11627	3.3642939814814814	0.697453275999165	0.1327671957531828	0.131853135885691
KEGG_PATHWAY	cel00600:Sphingolipid metabolism	9	0.5761843790012804	0.001080947398377009	WBGENE00016340, WBGENE00018398, WBGENE00011932, WBGENE00002044, WBGENE00013670, WBGENE00004893, WBGENE00017625, WBGENE00000212, WBGENE00000213	232	29	3022	4.042508917954816	0.11024173070682108	0.023348463804943397	0.02205132692689098
GOTERM_CC_DIRECT	GO:0005871~kinesin complex	8	0.5121638924455826	0.0013563525350505268	WBGENE00002219, WBGENE00006874, WBGENE00002182, WBGENE00002224, WBGENE00002222, WBGENE00002217, WBGENE00002226, WBGENE00002215	930	22	11373	4.44692082111437	0.34433937869401077	0.07030427306678565	0.06940003804341861
GOTERM_BP_DIRECT	GO:0055114~oxidation-reduction process	69	4.41741357234315	0.0013575024466853634	WBGENE00000967, WBGENE00018413, WBGENE00017720, WBGENE00016674, WBGENE00014098, WBGENE00020812, WBGENE00009981, WBGENE00004256, WBGENE00001262, WBGENE00016943, WBGENE00009187, WBGENE00012983, WBGENE00011698, WBGENE00022887, WBGENE00018963, WBGENE00015057, WBGENE00020386, WBGENE00008519, WBGENE00000111, WBGENE00007707, WBGENE00002497, WBGENE00010083, WBGENE00001843, WBGENE00007744, WBGENE00020821, WBGENE00000116, WBGENE00219274, WBGENE00008127, WBGENE00009334, WBGENE00012375, WBGENE00011045, WBGENE00010911, WBGENE00019967, WBGENE00017429, WBGENE00018036, WBGENE00010790, WBGENE00001993, WBGENE00001157, WBGENE00001158, WBGENE00008829, WBGENE00001480, WBGENE00012407, WBGENE00012608, WBGENE00015512, WBGENE00017734, WBGENE00011672, WBGENE00011673, WBGENE00016204, WBGENE00011675, WBGENE00011830, WBGENE00012326, WBGENE00020366, WBGENE00019473, WBGENE00021331, WBGENE00013650, WBGENE00004931, WBGENE00000375, WBGENE00003963, WBGENE00018262, WBGENE00009824, WBGENE00000973, WBGENE00009903, WBGENE00009902, WBGENE00001501, WBGENE00008538, WBGENE00009435, WBGENE00002162, WBGENE00001393, WBGENE00010778	1056	522	11627	1.4553999042145593	0.7937135386912849	0.15774178430483923	0.15665578234749095
GOTERM_BP_DIRECT	GO:0043401~steroid hormone mediated signaling pathway	42	2.6888604353393086	0.0015386756250908317	WBGENE00021522, WBGENE00019742, WBGENE00020015, WBGENE00020153, WBGENE00017961, WBGENE00013584, WBGENE00003611, WBGENE00003633, WBGENE00003710, WBGENE00003632, WBGENE00003654, WBGENE00003697, WBGENE00004786, WBGENE00003630, WBGENE00003652, WBGENE00003636, WBGENE00003635, WBGENE00003678, WBGENE00008901, WBGENE00008830, WBGENE00003640, WBGENE00003661, WBGENE00003682, WBGENE00000908, WBGENE00003628, WBGENE00003627, WBGENE00003649, WBGENE00003605, WBGENE00019116, WBGENE00020460, WBGENE00003688, WBGENE00003600, WBGENE00003687, WBGENE00003643, WBGENE00003621, WBGENE00003725, WBGENE00003626, WBGENE00003625, WBGENE00003646, WBGENE00003691, WBGENE00016975, WBGENE00018539	1056	281	11627	1.645685053380783	0.8329259279444159	0.16254009785050422	0.16142106103225634
INTERPRO	IPR015421:Pyridoxal phosphate-dependent transferase, major region, subdomain 1	11	0.7042253521126761	0.0017128645981029271	WBGENE00018398, WBGENE00011932, WBGENE00000239, WBGENE00009177, WBGENE00006418, WBGENE00003214, WBGENE00020382, WBGENE00001794, WBGENE00020139, WBGENE00015778, WBGENE00009628	1252	40	14476	3.179632587859425	0.923971183159657	0.3306853933157494	0.33024535952557543
INTERPRO	IPR015424:Pyridoxal phosphate-dependent transferase	11	0.7042253521126761	0.0017128645981029271	WBGENE00018398, WBGENE00011932, WBGENE00000239, WBGENE00009177, WBGENE00006418, WBGENE00003214, WBGENE00020382, WBGENE00001794, WBGENE00020139, WBGENE00015778, WBGENE00009628	1252	40	14476	3.179632587859425	0.923971183159657	0.3306853933157494	0.33024535952557543
